tweetid,content,max_speech_type,max_agg_type,max_target_type,label,aggr,target,text
1344045072707444738,A Nigga assed out. Aint noway ... A nigga about to be able to go to some real tropical weather &amp; be around real ppl .. In 2021 .. #COVID19 .. 3rd world ppl are scared..,normal,not_aggressive,na,0,0,0,a nigga assed out. aint noway ... a nigga about to be able to go to some real tropical weather &amp; be around real ppl .. in 2021 .. covid19 .. 3rd world ppl are scared..
1285397385963868161,What do you say about covid expansion?,normal,not_aggressive,na,0,0,0,what do you say about covid expansion?
1332752751814709250,New Research: COVID-19 Infection Process in Italy and Spain: Are Data Talking? Evidence From ARMA and Vector Autoregression Models: COVID-19 (coronavirus disease 2019) has spread successfully worldwide in a matter of weeks. https://t.co/biWmCKY5l7 #PublicHealth #HealthForAll,normal,not_aggressive,na,0,0,0,new research: covid19 infection process in italy and spain: are data talking? evidence from arma and vector autoregression models: covid19 (coronavirus disease 2019) has spread successfully worldwide in a matter of weeks. <url> public health for all
1339473313425358849,Statement from Premier @MarkMcGowanMP regarding NSW outbreak and the WA border #wapol https://t.co/34g77g74rh,normal,not_aggressive,na,0,0,0,statement from premier <user> regarding nsw outbreak and the wa border wapo l <url>
1342882493007941632,"We have over 19m COVID cases, 332k deaths, millions unemployed, millions without healthcare, millions of small businesses closed, millions losing their homes, hospitals at capacity...trump didnt tell us so we wouldnt panic.",normal,not_aggressive,na,0,0,0,"we have over 19m covid cases, 332k deaths, millions unemployed, millions without healthcare, millions of small businesses closed, millions losing their homes, hospitals at capacity...trump didnt tell us so we wouldnt panic."
1343373814592376832,"My father will deny my kids to be watched by my grandma so I can go to work and provide for my family , but will smoke bounty with his friends . nigga so scared of COVID when it suits him .",normal,not_aggressive,na,0,0,0,"my father will deny my kids to be watched by my grandma so i can go to work and provide for my family , but will smoke bounty with his friends . nigga so scared of covid when it suits him ."
1298850527481155585,#EVERY #new #DAM is a new #Terrorists #act against #nature &amp; #rivers. Stop #Construction of dams on our #LandOfHopeAndGlory (AJK&amp;GB) #LandofOpportunity #deewangi #pointofview #COVID19 #SindhRejectsBhashaDam #Corona #China #ChineseVirus #world #ModernWarfare #natural #NisBar,normal,not_aggressive,na,0,0,0,every new dam is a new terrorists act against nature &amp; rivers. stop construction of dams on our land of hope and glory (ajk&amp;gb) land of opportunity dee wangi point of view covid19 sindh rejects b has had a m corona china chinesevirus world modern warfare natural nis bar
1335791061214457862,"Biden picks California AG Becerra to lead HHS, pandemic response #becerra #HHS #pandemic #coronavirus https://t.co/bqhyWjHD8x",normal,not_aggressive,na,0,0,0,"biden picks california ag becerra to lead hhs, pandemic response becerra hhs pandemic coronavirus <url>"
1342886308482592768,UK bars entry to South Africa travellers over new Covid-19fears https://t.co/zzFsTcuKm2,normal,not_aggressive,na,0,0,0,uk bars entry to south africa travellers over new covid-19fears <url>
1328624405870731266,"There has been no evidence to date that this illness, whatever its caused by, is spread easily from person to person; no health care workers caring for the patients have become ill; a positive sign. CCP Nationalist Dr. Teresa Tam on COVID 19 in China. @CPHO_Canada",normal,not_aggressive,na,0,0,0,"there has been no evidence to date that this illness, whatever its caused by, is spread easily from person to person; no health care workers caring for the patients have become ill; a positive sign. ccp nationalist dr. teresa tam on covid 19 in china. <user>"
1321236385605521410,"I responded to Kamala Harris' tweet &amp; replies to me in a nutshell: I need to explain how many ""needed to die"" of COVID...Oh &amp; I'm also being accused of working for the CCP (which I had to look up. somehow I don't think this person meant Community College of PA). #VOTE",normal,not_aggressive,na,0,0,0,"i responded to kamala harris' tweet &amp; replies to me in a nutshell: i need to explain how many ""needed to die"" of covid...oh &amp; i'm also being accused of working for the ccp (which i had to look up. somehow i don't think this person meant community college of pa). vote"
1340618168264503296,"Chinese Media telling Chinese People virus planted by America. WHY? What are they hiding? HUGE threat, wiley foes. Unlikely will ever learn actual origin of CCP virus. Still angry about centre page CCP Happy New Year 2020 spread in Cape Town newspapers - stay away from Africa!",normal,not_aggressive,na,0,0,0,"chinese media telling chinese people virus planted by america. why? what are they hiding? huge threat, wiley foes. unlikely will ever learn actual origin of ccp virus. still angry about centre page ccp happy new year 2020 spread in cape town newspapers - stay away from africa!"
1328818390723559424,No new Chinavirus cases in 19 days in Victoria and only 3 active cases in 6M people but still only two people can visit. Daniel Andrews and most of the Victorian public service are useless incompetent cunts.,abusive,very_aggressive,na,1,2,0,no new chinavirus cases in 19 days in victoria and only 3 active cases in 6m people but still only two people can visit. daniel andrews and most of the victorian public service are useless incompetent cunts.
1305243024595783682,"@realDonaldTrump in order to fight Covid, we must lock all law-abiding Americans, especially MAGAns, in their homes. Lock them up! Now. Be vicious to me, please.",abusive,somewhat_aggressive,na,1,1,0,"<user> in order to fight covid, we must lock all law-abiding americans, especially magans, in their homes. lock them up! now. be vicious to me, please."
1301770293782798336,What is I told you the more you #riseup and #protest the less covid restrictions you will have...would you do it?!? #GreatAwakeningWorldwide #greatawakening,normal,not_aggressive,na,0,0,0,what is i told you the more you rise up and protest the less covid restrictions you will have...would you do it?!? great awakening worldwide great awakening
1308729544489209858,"Covid-19 was in Spanish sewage as early as MARCH 2019, study claims https://t.co/Jk8DH3xvgq 26 Jun 2020 #QUOTE .. frozen samples of the city's wastewater collected as early as March 12, 2019. #CoronaVirus #WuhanVirus #COVID19 #CCPVirus qt-covid19-news-543 by #BorderObserver",abusive,somewhat_aggressive,na,1,1,0,"covid19 was in spanish sewage as early as march 2019, study claims <url> 26 jun 2020 quote .. frozen samples of the city's wastewater collected as early as march 12, 2019. coronavirus wuhan virus covid19 ccp virus qt-covid19-news-543 by border observer"
1292988278392729600,"Welp, grocery stores on lockdownI wonder if some of yall kids like fried Gucci belts and Dior Alfredo",abusive,somewhat_aggressive,na,1,1,0,"welp, grocery stores on lockdowni wonder if some of yall kids like fried gucci belts and dior alfredo"
1283589610505895937,"Coronavirus live news: Fauci says US must 'stop nonsense'; South Africa cases top300,000 https://t.co/kavfuf2Hrl",normal,not_aggressive,na,0,0,0,"coronavirus live news: fauci says us must 'stop nonsense'; south africa cases top300,000 <url>"
1342301646651617280,I Told My Husband Ima Stay Home Tomorrow Because Of My Ears And Now Hes Sad This Nigga Cant Breath Without Me,normal,not_aggressive,na,0,0,0,i told my husband ima stay home tomorrow because of my ears and now hes sad this nigga cant breath without me
1282564260770516992,"South Africans never buy into the ANC gov lies. We are not blame. @CyrilRamaphosa neither any politician ~ has never mentioned China CCP has never accepted, nor apologized for this Global Pandemic, killing thousands of people. #COVID19SA #Plandemic #alcoholban #cyrilramaphosa",abusive,not_aggressive,anti_asian,1,0,1,"south africans never buy into the anc gov lies. we are not blame. <user> neither any politician ~ has never mentioned china ccp has never accepted, nor apologized for this global pandemic, killing thousands of people. covid19sa plan demi c alcohol ban cyril ramaphosa"
1311117083216875520,"trump says ""we've learned a lot"" about covid19 and then lists the basic facts we knew at the beginning of the pandemic... #Debates2020",normal,somewhat_aggressive,na,0,1,0,"trump says ""we've learned a lot"" about covid19 and then lists the basic facts we knew at the beginning of the pandemic... debates 2020"
1282710690940125184,#ChinaVirus has decided to only target battleground states.,hate,somewhat_aggressive,anti_asian,2,1,1,chinavirus has decided to only target battleground states.
1305246657114787840,"#Guinea #Africa Cases: 10,045 (+25) Death: 63 Recovered: 9,292 (+41) Critical: 24 New %: 0.2% (+0.2%) Death %: 0.6% Population %: 0.1% #CoronaVirus #Covid19 #SarsCov2 #Forecast https://t.co/1KbZ8Qpmxc https://t.co/BvXjFJ9vJI",normal,not_aggressive,na,0,0,0,"guinea africa cases: 10,045 (+25) death: 63 recovered: 9,292 (+41) critical: 24 new %: 0.2% (+0.2%) death %: 0.6% population %: 0.1% coronavirus covid19 sarscov2 forecast <url> <url>"
1293186796101095426,"Russia's coronavirus vaccine: will it work, and is it safe? https://t.co/fQdrQisC6C",normal,not_aggressive,na,0,0,0,"russia's coronavirus vaccine: will it work, and is it safe? <url>"
1298846701298450433,"World is dealing with #XiJinping who believes he will shape a #Chinese Century July 15 issue of CCP journal, Qiushi (Seeking Truth) declared that it is the highest duty of all Chinese to safeguard the core position of General Secretary Xi Jinping. https://t.co/ukaNe7rS9E",normal,not_aggressive,na,0,0,0,"world is dealing with xi jinping who believes he will shape a chinese century july 15 issue of ccp journal, qiushi (seeking truth) declared that it is the highest duty of all chinese to safeguard the core position of general secretary xi jinping. <url>"
1326497401301970944,Are you self-employed &amp; receiving the #Covid19 Pandemic Unemployment Payment? #DidYouKnow you can now earn up to 480 per month and retain your payment? All you need to do is keep a record of your income for future reference. #COVID19ireland https://t.co/b7hJ5W3QDP,normal,not_aggressive,na,0,0,0,are you self-employed &amp; receiving the covid19 pandemic unemployment payment? did you know you can now earn up to 480 per month and retain your payment? all you need to do is keep a record of your income for future reference. covid19 ireland <url>
1282236794126258176,"#China #ChinaIndiaFaceoff #chinaindiaborder #ChinaVsWorld #ChinaVirus #IndiaChinaFaceOff I've updated and reloaded by book Dragon's Dangerous Games and slashed the price to 100. It's available on Amazon. Go for it now, if you couldn't earlier. Thanks",normal,not_aggressive,na,0,0,0,"china india face off china india border china vs world chinavirus india china face off i've updated and reloaded by book dragon's dangerous games and slashed the price to 100. it's available on amazon. go for it now, if you couldn't earlier. thanks"
1300167746223628293,"Truth be told, faith, Discernment of Spirits, Communion et al haven't dispensed the hatred. Just can't imagine before the pandemic hit, it was the same me, a resolute admirer on any issue of CCP China. #SeduceMeSundayWrite",normal,not_aggressive,na,0,0,0,"truth be told, faith, discernment of spirits, communion et al haven't dispensed the hatred. just can't imagine before the pandemic hit, it was the same me, a resolute admirer on any issue of ccp china. seduce me sunday write"
