,annot1,annot2,content,expert,label,orig_final_label,text,tweetid
484,none_of_the_above,none_of_the_above,i have bin thinking of how i could get china visa you know what guys dis is the best time to apply for china visa trust me in two days ur visa will be out #chinavirus #international #abujatwittercommunity #lagos #tundeednut #loveisblind #coronaviruschallenge #nigerianews,none_of_the_above,0,none_of_the_above,i have bin thinking of how i could get china visa you know what guys dis is the best time to apply for china visa trust me in two days ur visa will be out chinavirus international abuja twitter community lagos tunde ednut love is blind coronavirus challenge nigeria news,1236126556730294272
485,entity_directed_hostility,none_of_the_above,rt @johnkeily1: china is threatening to withhold drugs from the us.  https://t.co/d4nrkn18md  meanwhile while a leading communist propadand…,none_of_the_above,0,none_of_the_above,<user> china is threatening to withhold drugs from the us. <url> meanwhile while a leading communist propadand,1238711333157105664
486,none_of_the_above,none_of_the_above,"energy stocks were hit hard monday amid an oil price war and corona outbreak. the s&amp;p 500 energy sector fell 17% monday, hitting its lowest since sept 2004, by continued panic over the coronavirus outbreak and an oil price war. -- #opec #cpaccoronavirus #chinavirus #coronavirus https://t.co/fhqg4ayza7",none_of_the_above,0,none_of_the_above,"energy stocks were hit hard monday amid an oil price war and corona outbreak. the s&amp;p 500 energy sector fell 17% monday, hitting its lowest since sept 2004, by continued panic over the coronavirus outbreak and an oil price war. -- opec cpac coronavirus chinavirus coronavirus <url>",1237390369995673600
487,none_of_the_above,none_of_the_above,i’m just gonna’ put this here... china reports new h5n6 bird flu case in xinjiang region | article [amp] | reuters #coronapocolypse #wuhanvirus #chinavirus  https://t.co/391geaeaz8,none_of_the_above,0,none_of_the_above,im just gonna put this here... china reports new h5n6 bird flu case in xinjiang region | article [amp] | reuters coron apocolypse wuhan virus chinavirus <url>,1239769377232175104
488,none_of_the_above,none_of_the_above,"finally! my 72-year old friend's eye doctor finally cancelled his cataract surgery scheduled for thursday (b/c of #chinavirus #wuhanvirus)! ~ but, even though my friend has no prostate/urology problems, his urologist did not cancel his routine exam scheduled for tomorrow.",none_of_the_above,0,none_of_the_above,"finally! my 72-year old friend's eye doctor finally cancelled his cataract surgery scheduled for thursday (b/c of chinavirus wuhan virus)! ~ but, even though my friend has no prostate/urology problems, his urologist did not cancel his routine exam scheduled for tomorrow.",1239916192053309440
489,none_of_the_above,none_of_the_above,rt @yourmorning: chinese president xi jinping has made his first visit to #wuhan since the #covid19 outbreak began two months ago. #coronav…,none_of_the_above,0,none_of_the_above,<user> chinese president xi jinping has made his first visit to wuhan since the covid19 outbreak began two months ago. corona v,1237357126227550208
490,none_of_the_above,none_of_the_above,"@shimonpro i found this to be a helpful video in providing solutions, as it is hard not to hide in fear, but important that we don’t - https://t.co/okwgzat8rf #coronavirusoutbreak #china #wuhanvirus #chinawuhan #wuhanpneumonia #wuhanoutbreak #chinavirus #viruscorona #covid_19 #truth #news",none_of_the_above,0,none_of_the_above,"<user> i found this to be a helpful video in providing solutions, as it is hard not to hide in fear, but important that we dont - <url> corona virus outbreak china wuhan virus china wuhan pneumonia wuhan outbreak chinavirus virus corona covid_19 truth news",1236115914103197696
491,none_of_the_above,none_of_the_above,"rt @giulioterzi: .@caixin :another doctor in #wuhan has succumbed to the #coronavirus. zhu heping, a colleague of whistleblower doctor li w…",none_of_the_above,0,none_of_the_above,"<user> .<user> :another doctor in wuhan has succumbed to the coronavirus. zhu heping, a colleague of whistleblower doctor li w",1237118685564866560
492,entity_directed_hostility,none_of_the_above,RT @BoycottChina9 @EmeraldRobinson Stop all flights from and to China immediately. #chinesePneumonia,none_of_the_above,0,none_of_the_above,<user> stop all flights from and to china immediately. chinese pneumonia,1229996563088338944
493,none_of_the_above,none_of_the_above,🔥Check out this news! #coronavirus #COVID_19 #COVID19 #COVIDー19 #Wuhan #coronaviruschina #WuhanCoronavirus #ChinaVirus >share and RT! https://t.co/DENeRHLfi5,none_of_the_above,0,none_of_the_above,check out this news! coronavirus covid_19 covid19 wuhan coronavirus china wuhan coronavirus chinavirus >share and ! <url>,1233014205248348162
494,none_of_the_above,none_of_the_above,"diamond princess cruise was detained in japan because of possible cases of #chinavirus after that indian authorities picked up one indian who was stuck onboard and brought him back. this is the level of preparedness india has.  so mr failure, stop this fear mongering. https://t.co/vue2ll3iod",none_of_the_above,0,none_of_the_above,"diamond princess cruise was detained in japan because of possible cases of chinavirus after that indian authorities picked up one indian who was stuck onboard and brought him back. this is the level of preparedness india has. so mr failure, stop this fear mongering. <url>",1239831861519507456
495,none_of_the_above,none_of_the_above,Bernie will hate visiting China as POTUS!  #EatTheRich  #BernieSanders  #BernieSanders2020  #ChinaPneumonia   https://t.co/BNPEvhkcSS,none_of_the_above,0,none_of_the_above,bernie will hate visiting china as potus! eat the rich bernie sanders bernie sanders2020 china pneumonia <url>,1232863219078893568
496,none_of_the_above,none_of_the_above,#WuFlu poll,none_of_the_above,0,none_of_the_above,wuflu poll,1222328750932512768
497,none_of_the_above,none_of_the_above,Coronavirus:  What we know and what isn’t yet clear https://t.co/lAx4yNESTW #COVID #CoronarvirusOutbreak #Coronaviruscoverup #CoronaVirus #Coronavirususa #Coronavirusuk #ChinaVirus #ChinaWuHan #china,none_of_the_above,0,none_of_the_above,coronavirus: what we know and what isnt yet clear <url> covid corona r virus outbreak coronavirus cover up coronavirus usa coronavirus uk chinavirus china wuhan china,1229887095671418880
498,none_of_the_above,none_of_the_above,Blue check liberals are embarrassing themselves by ignoring #WuFlu.,none_of_the_above,0,none_of_the_above,blue check liberals are embarrassing themselves by ignoring wuflu.,1230644425820459009
499,none_of_the_above,entity_directed_hostility,How could you even eat this? #Chinese #Delicacy #eating #mice #rats #bats #WuhanCoronavirus #WuhanPneumonia #WuhanLockDown #coronovirus #Quarantined #ChinaPneumonia,none_of_the_above,0,none_of_the_above,how could you even eat this? chinese delicacy eating mice rats bats wuhan coronavirus wuhan pneumonia wuhan lockdown coro no virus quarantined china pneumonia,1220216035170607104
500,none_of_the_above,none_of_the_above,RT @DaLuckyOne1 @MSNBC CORONAVIRUS UPDATE:  WHEN THE US GOV SAYS THERE’S NOTHING TO WORRY ABOUT-THAT’S WHEN WE SHOULD ALL BE VERY WORRIED! #Coronovirius #CoronaVirusUpdates #China #WuhanFlu #WHO #coronavirusjapan #CoronaVirusHoax #covid19Canada #COVID19italia   https://t.co/iaml6bhan8,none_of_the_above,0,none_of_the_above,<user> coronavirus update: when the us gov says theres nothing to worry about-thats when we should all be very worried! coro no viri us coronavirus updates china wuhan flu who coronavirus japan coronavirus hoax covid19 canada covid19 italia <url>,1234220184568623105
501,none_of_the_above,none_of_the_above,This excellent report by @CNN @cnni highlights the link between live animal markets in #China and outbreaks. #ChinaVirus,none_of_the_above,0,none_of_the_above,this excellent report by <user> highlights the link between live animal markets in china and outbreaks. chinavirus,1219640289436016640
502,none_of_the_above,none_of_the_above,It may be surreal for a while #COVID19 #wuflu #Covid19usa #coronavirusus  https://t.co/CB57kVL4KD,none_of_the_above,0,none_of_the_above,it may be surreal for a while covid19 wuflu covid19usa coronavirus us <url>,1234036497927593993
503,none_of_the_above,none_of_the_above,"The man has no record of visiting Wuhan, and drove tourists from Wuhan on a bus twice in January, https://t.co/htUpeTWAzf #Japan #coronavirus  #CoronavirusOutbreak #coronaviruschina #ChinaVirus #ChinaWuHan #WuHan",none_of_the_above,0,none_of_the_above,"the man has no record of visiting wuhan, and drove tourists from wuhan on a bus twice in january, <url> japan coronavirus corona virus outbreak coronavirus china chinavirus china wuhan",1222117294492438528
504,none_of_the_above,none_of_the_above,Suspected coronavirus case found in Ohio #KungFlu https://t.co/F75kR5wakd,none_of_the_above,0,none_of_the_above,suspected coronavirus case found in ohio kungflu <url>,1222187303193522176
505,none_of_the_above,none_of_the_above,Mountain House Breakfast Skillet 6-Pack https://t.co/cmCTHUUqmf #ad #coronavirus #coronaoutbreak #wuhanflu #chinaflu #flu #virus #CoronavirusOutbreak #coronaviruswuhan #2019nCoV #COVID19 #wuhan #china #outbreak #CoronavirusUSA #pandemic,none_of_the_above,0,none_of_the_above,mountain house breakfast skillet 6-pack <url> ad coronavirus corona outbreak wuhan flu chinaflu flu virus corona virus outbreak coronavirus wuhan 2019ncov covid19 wuhan china outbreak coronavirus usa pandemic,1232117466597294080
506,none_of_the_above,none_of_the_above,United States State Department  ** Cruise Ship - TRAVEL WARNING **  U.S. citizens should reconsider travel by cruise ship to/in East Asia and the Asia-Pacific Region #coronavirus #COVID2019 #ChinaVirus 2019-nCoV #coronaviruschina #WuhanCoronavirus #CoronavirusOutbreak,none_of_the_above,0,none_of_the_above,united states state department ** cruise ship - travel warning ** u.s. citizens should reconsider travel by cruise ship to/in east asia and the asia-pacific region coronavirus covid2019 chinavirus 2019-ncov coronavirus china wuhan coronavirus corona virus outbreak,1230627834349047808
507,none_of_the_above,none_of_the_above,"40 years ago, a novel predicted #CoronavirusOutbreak, called it #wuhan400! Find out more in this video.  #CoronavirusOutbreak #Coronavirustruth #coronaviruswuhan #coronaviruses #ChinaVirus #Chinese https://t.co/2W6EIthOW5",none_of_the_above,0,none_of_the_above,"40 years ago, a novel predicted corona virus outbreak, called it wuhan400! find out more in this video. corona virus outbreak coronavirus truth coronavirus wuhan corona viruses chinavirus chinese <url>",1230041678506950656
508,none_of_the_above,none_of_the_above,"Can anybody translate this, please? #WuFlu #Wuhan",none_of_the_above,0,none_of_the_above,"can anybody translate this, please? wuflu wuhan",1229174914814488578
509,none_of_the_above,none_of_the_above,"has anyone else heard this stat? i haven't but am not discounting it, would like to see a source #covid19 #wuhanvirus #wuhanflu #wuhanoutbreak https://t.co/yanbffsvcq",none_of_the_above,0,none_of_the_above,"has anyone else heard this stat? i haven't but am not discounting it, would like to see a source covid19 wuhan virus wuhan flu wuhan outbreak <url>",1238331387821862912
510,none_of_the_above,none_of_the_above,"Total Reported Cases : 82,548 Total Reported Fatalities : 2,810 Total Reported Recoveries : 33,243  (Original Link) https://t.co/Z4XidlKV1E  #WuhanVirus #WuhanLockDown #WuhanFlu #wuhanquarantine #WuhanQuaranted #coronavirus #CoronavirusOutbreak #coronaviruswuhan",none_of_the_above,0,none_of_the_above,"total reported cases : 82,548 total reported fatalities : 2,810 total reported recoveries : 33,243 (original link) <url> wuhan virus wuhan lockdown wuhan flu wuhan quarantine wuhan quarante d coronavirus corona virus outbreak coronavirus wuhan",1233040964672987136
511,none_of_the_above,none_of_the_above,"RT @dave1234_david @EM_KA_17 @Pismo_B We are at the beginning of a global pandemic and what are we doing, #ImpeachmentHoax hearings in the #Senate   This is bigger than the #EnemyOfThePeople in #MainstreamMedia are letting on   We need a travel ban on #ChinaVirus and at some point we will need to shut down the border",none_of_the_above,0,none_of_the_above,"<user> we are at the beginning of a global pandemic and what are we doing, impeachment hoax hearings in the senate this is bigger than the enemy of the people in mainstream media are letting on we need a travel ban on chinavirus and at some point we will need to shut down the border",1221127368951189510
